"","neurons.1","neurons.X1_1","neurons.X4","neurons.X6","neurons.X12","neurons.X13","neurons.X14","neurons.X15","neurons.X16","neurons.X17","neurons.1.1","neurons.2","neurons.3","neurons.4","net.result"
"1",1,0,0.904471275043121,0.118729911366514,0.263030706130141,0.417294365772823,0.351224174693037,0.740672622175512,0.131830477908025,0.923149728810904,1,0.0196071298252888,0.933106300429868,0.29839652457282,0.912476677617955
"2",1,0.104347826086957,0.757313918004511,0.458556540372066,0,0.128201265441398,0.064480552900522,0.345769837099317,1,1,1,0.247069114125851,0.648509827462369,0.809591743059072,0.108984224787427
"3",1,0.11304347826087,0.830519437441953,0.308756209213987,0.0196873960758231,0,0.30821263142416,0.660535995796111,0,0.904902537717785,1,0.0556460653267868,0.914731012487606,0.715457498254468,0.601779713138285
"4",1,0.121739130434783,0.914886559639114,0.149897730593163,0.0684624764438532,0.335944561614944,0.325490772737299,0.718076720966894,0.00288548241659152,0.905510139757579,1,0.020961662799921,0.913345406846367,0.343066956015692,0.870706972911755
"5",1,0.147826086956522,0.746384503117951,0.124866075776761,0.217980268262942,0.834287435974691,0.00441144033526946,0.430898581187599,0.633994589720469,0.969438619440715,1,0.0356495112057516,0.585379721702251,0.148892428394155,0.748182204611571
"6",1,0.165217391304348,0.785674008226085,0.308658809778904,0.546901673872076,0.74751431153962,0.327696492904933,0.373357856016816,0.245897204688909,0,1,0.00879020010212522,0.766027833883513,0.194709358785948,0.877644105921807
"7",1,0.173913043478261,0.846606740082261,0.327651699620143,0.773306728744042,0.82329014763483,0.525108447908242,0.0606936416184971,0.427772768259693,0.939621483059108,1,0.00201830119583156,0.137426204541242,0.294117920133974,0.407638560098735
"8",1,0.182608695652174,0.924588695767547,0.231908054933281,0.700631858995677,0.846188611027417,0.517682523343872,0.151339989490278,0.312263300270514,0.925184785717799,1,0.00190502197264414,0.211384652677437,0.208267175231815,0.508568819165709
"9",1,0.191304347826087,0.975222236964309,0.171910002921983,0.653164837601153,0.822536908707442,0.597603117417837,0.0725170782974251,0.427141568981064,0.928478772188406,1,0.00169669740235659,0.159537325492764,0.236732401086425,0.457194595497799
"10",1,0.2,0.961539737296006,0.209311385993961,0.629752799024498,0.890027116601386,0.603558561870451,0.0199684708355229,0.398737601442741,0.927908518999634,1,0.00107380619239987,0.0918851732010378,0.219189161952401,0.423378302744802
"11",1,0.208695652173913,0.874071248507364,0.289665919937665,0.53464139230684,0.841518529677613,0.394603337989854,0.0659485023646873,0.441749323715059,0.929326864390877,1,0.00317327636047332,0.114300720004846,0.256541315545204,0.413139458102428
"12",1,0.217391304347826,0.862511609393658,0.322392130125645,0.612149429109855,0.85402229587225,0.540107345048158,0.130320546505518,0.289720468890893,0.91489198894474,1,0.00128911236285272,0.144497990112282,0.231439885782303,0.450874649528454
"13",1,0.226086956521739,0.726681703595595,0.369338657835785,0.707416029265048,0.797529376318167,0.582457172266745,0.0838150289017341,0.240216411181244,0.911102446987405,1,0.00117312334346067,0.128255381213354,0.321754625838546,0.386110656802963
"14",1,0.234782608695652,0.799406262438636,0.372358040323366,0.608424786609023,0.719343175655317,0.53937210499228,0.122963741460851,0.301623083859333,0.919649868185884,1,0.00203881777006687,0.170038912782565,0.35283730245318,0.394222708173782
"15",1,0.243478260869565,0.772936844898501,0.384922567449109,0.652832280235007,0.779300994275384,0.583412984339387,0.251445086705202,0.308746618575293,0.919925885304411,1,0.00153332212184644,0.29826449899158,0.262258174949967,0.534741326059125
"16",1,0.252173913043478,0.78600570518774,0.392422323950521,0.820618556701031,0.826905694486291,0.734431291816778,0.115344193378875,0.340757439134355,0.920025178591274,1,0.000669109733072808,0.167510273919554,0.283069022575377,0.436160938509099
"17",1,0.260869565217391,0.650436181504577,0.432356092334664,0.719853674758896,0.878276589334136,0.533196088522903,0.0433526011560694,0.259783588818756,0.913366151738361,1,0.00101052787636986,0.0844282581768172,0.295646327433331,0.372705618422581
"18",1,0.269565217391304,0.740828579010216,0.466738092919061,0.726637845028267,0.935824043386562,0.60797000220572,0.0974776668418287,0.30477908025248,0.921140178436413,1,0.000614978599469447,0.0968745685263638,0.228947048347675,0.421486455773886
"19",1,0.278260869565217,0.345396046172217,0.61566182916139,0.758762886597938,0.799186501958421,0.40622013087273,0.0609563846558066,0.293417493237151,0.913714133716174,1,0.00208907183898656,0.095068561374128,0.454045113285391,0.283506773942743
"20",1,0.28695652173913,0.278044978108001,0.755430018505892,0.725174592617226,0.849352214522447,0.350415410631571,0.0470310036784025,0.310459873760144,0,1,0.00272623559429654,0.18039756186823,0.415558812737323,0.362653060316805
"21",1,0.295652173913043,0.166180177789571,0.804616733222947,0.595521560802572,0.905694486291051,0.429453716638483,0.081713084603258,0.195130748422002,0.907780221141636,1,0.000694443412989609,0.0430581631992771,0.436958751304447,0.260901878023112
"22",1,0.304347826086957,0.0934556189465304,0.847082886919256,0.618445848575546,0.904188008436276,0.232997573707816,0.120073568050447,0.232191163210099,0.91084829261094,1,0.00187662937095833,0.0600909555742996,0.434244318116696,0.272300029578359
"23",1,0.31304347826087,0.0667042589889877,1,0.411927724199091,0.742241639047906,0.495404749650761,0.284287966368891,0.0492335437330929,0.902286296251086,1,0.000565985713285145,0.0941058938747154,0.556379169096465,0.223648104306904
"24",1,0.321739130434783,0,0.996493620337002,0.571289214056091,0.710756251883097,0.258583927652379,0.386232264844982,0.182326420198377,0.908003403300181,1,0.00313897150653156,0.269103208693255,0.53474097464996,0.349949781091178
"25",1,0.330434782608696,0.398863937906329,0.784162851855459,0.481986476000443,1,0.381074920961694,0.262217551234892,0.160414788097385,0.911058721503282,1,0.000652451845243562,0.0911185562593974,0.225108207922746,0.419891853979133
"26",1,0.339130434782609,0.66909247711291,0.522450569786695,0.602771311384547,0.838806869539017,0.476288508197927,0.318707304256437,0.252930568079351,0.920206457160868,1,0.00161252213361163,0.310522293986327,0.217795153656138,0.569440301668804
"27",1,0.347826086956522,0.693871898633408,0.47472484659589,0.35379669659683,0.289243748116903,0.389015513565179,0.202049395691014,0.10117222723174,0.906556818533775,1,0.0122234318794637,0.343005901812473,0.692251268555735,0.292694896632786
"28",1,0.356521739130435,0.566019304763168,0.480861011006136,0.406274248974615,0.734106658632118,0.478567752371149,0.249605885444036,0.102434625788999,0.905757006553357,1,0.00158502086438393,0.206936109946073,0.323324131216026,0.437139026681185
"29",1,0.382608695652174,0.0947824067931538,0.738482516801402,0.392861101873406,0.468062669478759,0.418351591794721,0.233053074093537,0.00351668169522092,0.901849041409855,1,0.0032340154051085,0.203749591152174,0.712782593569206,0.199587426199496
"30",1,0.391304347826087,0.218256600769537,0.695237167624427,0.567586742046336,0.698403133473937,0.608558194250423,0.227798213347346,0.107664562669071,0.902923048613629,1,0.000807096168614059,0.175064100784551,0.491865995044582,0.315995944468557
"31",1,0.4,0.224774446066074,0.670400311678192,0.681254849794923,0.700964145827056,0.442761561649879,0.153967419863374,0.184039675383228,0.906347300589019,1,0.00216104471949118,0.165441197240303,0.504627553623831,0.300100890364241
"32",1,0.408695652173913,0.196563619477246,0.699327943897925,0.522358940250526,0.552274781560711,0.425336372325564,0.323699421965318,0.073038773669973,0.902336398368311,1,0.00337081748969988,0.357052150733014,0.56506942689712,0.390188692029598
"33",1,0.417391304347826,0.590395714475255,0.659199376643615,0.736481543066179,0.571105754745405,0.557164914344534,0.127167630057803,0.275383228133454,0.91601792016091,1,0.00255475773918153,0.205780481363421,0.547311466364646,0.300940229930172
"34",1,0.426086956521739,0.487179912432002,0.714230057465666,0.708879281676089,0.655317866827357,0.544298213366664,0.0767209668943773,0.256357078449053,0.913748749724438,1,0.00163137659788904,0.116738282359521,0.532074846027805,0.251869584808649
"35",1,0.434782608695652,0.4068711025607,0.711210674978085,0.69449063296752,0.62066887616752,0.365267259760312,0,0.285211902614968,0,1,0.00649188116134987,0.252007089597711,0.557899000070072,0.320139142838997
"36",1,0.443478260869565,0.487405466365928,0.653842407714035,0.695953885378561,0.543838505573968,0.487611205058452,0.210194429847609,0.293778178539224,0.915205354914289,1,0.00433163602265313,0.32716972200476,0.545214203820883,0.380830248772522
"37",1,0.452173913043478,0.482904338596258,0.595987143274569,0.496685511584081,0.610274178969569,0.509888978751562,0.0759327377824488,0.152840396753832,0.905938285122951,1,0.00195708094956095,0.110541144477507,0.534735975166996,0.245698972694983
"38",1,0.460869565217391,0.656743399230463,0.528684133632025,0.401418911428888,0.587677011147936,0.427983236526726,0.155018392012612,0.147159603246168,0.907654510374782,1,0.00346642848767851,0.180001894719043,0.451780933167781,0.339699856887146
"39",1,0.469565217391304,0.43536055459732,0.497808512710627,0.35783172597273,0.612383247966255,0.356444379089773,0.0593799264319496,0.0772768259693417,0.903118902344597,1,0.00365228708799663,0.0998057952333354,0.512740345726924,0.249411607150569
"40",1,0.478260869565217,0.422867188536553,0.443167429628908,0.387695377452611,0.508436275986742,0.236526725976031,0.186022070415134,0.105500450856628,0.903829441461597,1,0.0126874108331883,0.29324050793358,0.523801201281715,0.359708705421
"41",1,0.48695652173913,0.63973563752156,0.399922080451933,0.551114067176588,0.418951491413076,0.411146239247114,0.194429847609038,0.188908926961226,0.908804126228185,1,0.0113153916464169,0.434288024701287,0.544275361774335,0.443462667961503
"42",1,0.495652173913044,0.825444473928619,0.273984610889257,0.411927724199091,0.745555890328412,0.427615616498787,0.362059905412507,0.20180342651037,0.916624611253118,1,0.00388323357030177,0.511572326180971,0.165776032938247,0.731733658333539
"43",1,0.504347826086956,0.296653177656893,0.329697087756891,0.367187673206961,0.567188912322989,0,0.209406200735681,0.68034265103697,0.943273471930972,1,0.0888203408430071,0.489179949120842,0.467531821722827,0.421309943715818
"44",1,0.51304347826087,0.450396377869179,0.335638453296971,0.528655359716218,0.499849352214522,0.223218880964635,0.211245401996847,0.187105500450857,0.909967406295377,1,0.022309689353708,0.470432126047143,0.474436172802709,0.494550032190964
"45",1,0.521739130434783,0.593553469550219,0.302133047628324,0.562088460259395,0.436878577884905,0.402985074626866,0.369416710457173,0.200360685302074,0.910182389925648,1,0.0157690716843968,0.748738256284008,0.420248707058181,0.721624092562908
"46",1,0.530434782608696,0.615599708106674,0.241745397876692,0.765702250304844,0.372401325700512,0.296448790530108,0.156857593273778,0.343192064923354,0,1,0.067486318296168,0.855541585960888,0.502659130703265,0.673681603241065
"47",1,0.539130434782609,0.541893326257131,0.202980422713549,0.635228910320363,0.381590840614643,0.0988897875156239,0.296111403047819,0.309467989179441,0.918980321710249,1,0.106375726395939,0.794529797134324,0.47060725964284,0.599584351009842
"48",1,0.547826086956522,0.703975388085445,0.225966689393201,0.695133577208735,0.472582103043085,0.406073082861554,0.0651602732527588,0.267087466185753,0.916090795967782,1,0.0148286114267193,0.382611183199112,0.481084445937765,0.442053437630778
"49",1,0.556521739130435,0.837932864534961,0.275348202980422,0.454871965414034,0.572310937029225,0.253584295272406,0.093011035207567,0.247971145175834,0,1,0.0237666149098534,0.561182423689435,0.312179084326436,0.650317635923422
"50",1,0.565217391304348,0.882264163460263,0.226843284308951,0.604722314599268,0.554835793913829,0.283802661569002,0.31187598528639,0.332010820559062,0,1,0.0379847005066221,0.892797348441103,0.223023587108839,0.905861231817341
"51",1,0.573913043478261,0.976781212684092,0.128469854874842,0.524132579536637,0.622476649593251,0.36600249981619,0.15055176037835,0.28214607754734,0.927905786156876,1,0.0114689667638105,0.414159043388458,0.238347846719093,0.612997611335002
"52",1,0.582608695652174,1,0.0983734294341091,0.543509588737391,0.683940946068093,0.472832879935299,0.172622175512349,0.306221821460775,0.935771818561104,1,0.00621433282984947,0.427818593302944,0.188980200653519,0.658777812280971
"53",1,0.591304347826087,0.901369908451639,0.226258887698451,0.607471455492739,0.742090991262429,0.458422174840085,0.115081450341566,0.337601442741208,0.936944208104154,1,0.00461508594021026,0.29032150945276,0.207265341302686,0.558201821064445
"54",1,0.6,0.909861350670028,0.206389402941463,0.289834829841481,0.778095811991564,0.32681420483788,1,0.156266907123535,0,1,0.0150783555522516,0.995315256770528,0.0305361908127588,1.12051265949911
"55",1,0.608695652173913,0.899976781212684,0.205318009155547,0.558363817758563,0.708496535100934,0.456951694728329,0.31713084603258,0.305229936880072,0.937235711331641,1,0.00603451109509295,0.606162442920093,0.160607647326901,0.795066300364624
"56",1,0.617391304347826,0.955071646543718,0.119703905717347,0.455847467021394,0.742542934618861,0.384898169252261,0.180504466631634,0.253381424706943,0.925574671284564,1,0.00638985043329628,0.373807870849009,0.156906356295156,0.64168954046111
"57",1,0.626086956521739,0.93518641369245,0.12720366221876,0.324886376233234,0.518529677613739,0.406587750900669,0.358381502890173,0.12263300270514,0.914600485717253,1,0.011431094413446,0.691422446655085,0.229403058481718,0.803497143993603
"58",1,0.634782608695652,0.80887621069391,0.232589850978864,0.358297306285334,0.103193733052124,0.378133960738181,0.272464529689963,0.194950405770965,0.927199801777805,1,0.0558412686944653,0.761664871631635,0.661694653453768,0.531525204642762
"59",1,0.643478260869565,0.70937707310601,0.294730690561995,0.287263052876621,0.235613136486894,0.185574590103669,0.201523909616395,0.16311992786294,0,1,0.0941915113936206,0.814703321782195,0.559357466982364,0.576377740710343
"60",1,0.652173913043478,0.734924373092743,0.356189734099542,0.249950116395078,0.501506477854775,0.236820821998383,0.239358906988965,0.179080252479711,0,1,0.0267467640570599,0.711730094205637,0.322876747201622,0.74038548399793
"61",1,0.660869565217391,0.721059440095529,0.398753287230934,0.257554594834276,0.806718891232298,0.329608117050217,0.189963215974777,0.146348061316501,0,1,0.00465170002038277,0.432180151097201,0.157732884171443,0.682511296217676
"62",1,0.669565217391304,0.63475354915749,0.549625012174929,0.238332779071056,0.890328412172341,0.428424380560253,0.131897004729375,0.116140667267809,0.918796310297898,1,0.000962258556266553,0.0771296967616895,0.195289343363829,0.427989236313049
"63",1,0.678260869565217,0.587281080005307,0.643420668160125,0.220241658352733,0.722657426935824,0.537460480846997,0.600367840252233,0.0866546438232642,0.915514166145908,1,0.001363382820981,0.652577614526753,0.172679834189241,0.825136247649372
"64",1,0.68695652173913,0.61153642032639,0.620142203175222,0.241724864205742,0.608617053329316,0.474229836041468,0.389910667367315,0.0568981064021641,0.905138473142532,1,0.00239751238085952,0.416958987862575,0.302955361285355,0.5884419170186
"65",1,0.695652173913043,0.618276502587236,0.606311483393396,0.448420352510808,0.763031033443808,0.535842952724064,0.319232790331056,0.184580703336339,0.915965996148514,1,0.00140893818789325,0.335169417959731,0.220626691453888,0.584473667874102
"66",1,0.704347826086957,0.605055061695635,0.625791370410052,0.505420685068174,0.953148538716481,0.629218439820601,0.207041513399895,0.230207394048693,0.920876003636503,1,0.000432704486601045,0.142359996499769,0.157610924957273,0.494811344226932
"67",1,0.71304347826087,0.609259320684623,0.607577676049479,0.570003325573661,0.848598975595059,0.586280420557312,0.242774566473988,0.25653742110009,0.922887375906165,1,0.000939756928952196,0.246815490544511,0.195259628253155,0.541314434523769
"68",1,0.721739130434783,0.638727278758127,0.5433914483296,0.638133244651369,0.845134076529075,0.516800235276818,0.0777719390436153,0.28512173128945,0.92264415290073,1,0.00141603889588949,0.136532782857803,0.229970428405526,0.446265646875455
"69",1,0.730434782608696,0.692170293220114,0.447842602512905,0.744396408380446,0.815305815004519,0.49069921329314,0.0764582238570678,0.312623985572588,0.919519602681101,1,0.00242882370798945,0.205503846960599,0.218759185966306,0.497652759392308
"70",1,0.739130434782609,0.694993034363805,0.420375961819422,0.695133577208735,0.790147634829768,0.46467171531505,0.0667367314766159,0.330568079350766,0.92305499026197,1,0.00310020828766306,0.205956535074408,0.23113349888514,0.489638220432337
"71",1,0.747826086956522,0.733680509486533,0.343138209798383,0.707571222702583,0.763934920156674,0.533196088522903,0.122700998423542,0.440036068530207,0.936720114998023,1,0.00356467832377806,0.33249481710823,0.213526424587779,0.584026108631157
"72",1,0.756521739130435,0.799970147273451,0.225284893347619,0.742622769094336,0.842422416390479,0.803690905080509,0.0882816605359958,0.356988277727683,0.923817453391367,1,0.000775051999692896,0.269757351558183,0.159139885104478,0.578479703676836
"73",1,0.765217391304348,0.692054199283535,0.346157592285965,0.739873628200865,0.774781560711057,0.60561723402691,0.100105097214924,0.364111812443643,0.921073679262642,1,0.00218449726063254,0.293415828715626,0.218104205731356,0.557062474081477
"74",1,0.773913043478261,0.708708703728274,0.289373721632415,0.860658463584968,0.829768002410364,0.574443055657672,0.192327903310562,0.40712353471596,0.930679621555935,1,0.00293117287559626,0.490317187208757,0.148199065759224,0.729355649004935
"75",1,0.782608695652174,0.754975454424837,0.204733612545048,0.91701585190112,0.697951190117505,0.505404014410705,0.289805570152391,0.45356176735798,0.929998232761683,1,0.00962952163432237,0.778223993629936,0.164842622393528,0.902534819018862
"76",1,0.791304347826087,0.690631219318031,0.251290542514853,0.739541070834719,0.849804157878879,0.409014043085067,0.168681029952706,0.384400360685302,0.928594462531815,1,0.00541307676669555,0.430565620289859,0.135828017201387,0.693520439333486
"77",1,0.8,0.61916876741409,0.330378883802474,0.832568451391198,0.770864718288641,0.341960149988971,0.0911718339464004,0.428674481514878,0,1,0.0148868468260183,0.679519051447773,0.183383758414343,0.818435270040255
"78",1,0.808695652173913,0.695270001326788,0.316061166845233,1,0.654112684543537,0.571355047422984,0.158434051497635,0.501893597835888,0.931627007045269,1,0.00733815643116848,0.617483335103617,0.25900127510086,0.741946813050363
"79",1,0.817391304347826,0.77500995090885,0.241453199571442,0.822392195987141,0.627297378728533,0.552238805970149,0.157383079348397,0.411271415689811,0.924251064442254,1,0.00743766095701084,0.579705452553318,0.245928350622536,0.724420649544844
"80",1,0.826086956521739,0.819855380124718,0.216811142495373,0.764571555259949,0.680927990358542,0.596794353356371,0.1077246452969,0.377457168620379,0.925472645154943,1,0.00440479222504829,0.444883344262196,0.216983451593628,0.655847835840245
"81",1,0.834782608695652,0.798925301844235,0.262588876984513,0.967874958430329,0.634528472431455,0.748841996911992,0.12348922753547,0.477276825969342,0.928180892327817,1,0.00342494930857496,0.56713364211907,0.258412632893928,0.71397610432747
"82",1,0.843478260869565,0.70159048693114,0.412778805882926,0.813191442190444,0.662850256101235,0.740019116241453,0.0761954808197583,0.530477908025248,0.934898219826228,1,0.00229364507058037,0.351083728145157,0.310085461511646,0.540336721170336
"83",1,0.852173913043478,0.674623523948521,0.453491769747735,0.886331892251413,0.678065682434468,0.816263510036027,0.109301103520757,0.451668169522092,0.925761415539673,1,0.00137784908196782,0.382384770866012,0.296304805086997,0.570721469194582
"84",1,0.860869565217391,0.595621600106143,0.478523424564138,0.885844141447733,0.582103043085267,0.551650613925447,0.171045717288492,0.437240757439134,0.924508862609063,1,0.00698611039547271,0.558374327563174,0.349860752273562,0.648559397754161
"85",1,0.869565217391304,0.61070717792225,0.394662510957436,0.849196319698481,0.688912322988852,0.551797661936622,0.196794534944824,0.397204688908927,0.922175925841579,1,0.00494989617033834,0.557362522964075,0.237436617170726,0.717952022423449
"86",1,0.878260869565217,0.61514030781478,0.346449790591215,0.76248752909877,0.563121422115095,0.556870818322182,0.185759327377824,0.307303877366997,0.916453353106969,1,0.00672328673792483,0.583526481397766,0.317726846328422,0.684946201618572
"87",1,0.88695652173913,0.731060103489452,0.345378396805298,0.942689280567564,0.541578788791805,0.783545327549445,0.136889122438255,0.445175834084761,0.924072518715418,1,0.00353715209114306,0.596766368523597,0.342859722904735,0.683042033806849
"88",1,0.895652173913044,0.73651651850869,0.322489529560728,0.92411040904556,0.503464899065983,0.975810602161606,0.0606936416184971,0.43868349864743,0.920335811718065,1,0.00155334958070028,0.478956920982359,0.412333517275267,0.565478438824771
"89",1,0.904347826086957,0.528643691123789,0.261809681503847,0.855803126039242,0.481319674600783,1,0.0953757225433526,0.36131650135257,0.908272132838021,1,0.00142319260871211,0.537042399565073,0.446832206316515,0.58377366430007
"90",1,0.91304347826087,0.284115032506302,0.12632706730301,0.947212060747145,0.470924977402832,0.755826777442835,0.108512874408828,0.14526600541028,0.901994793023599,1,0.00452389344904924,0.658188909540514,0.443939233566986,0.662188933838725
"91",1,0.921739130434783,0.506771593472204,0.03418720171423,0.835627979159738,0.530581500451943,0.82493934269539,0.148712559117183,0.20180342651037,0.903208175208015,1,0.00312582013489407,0.685120606828346,0.31042975981721,0.761998577092863
"92",1,0.930434782608696,0.489407257529521,0,0.893759006762,0.45872250677915,0.688258216307625,0.292170257488177,0.148061316501353,0.902184270121466,1,0.00919877301178476,0.888386924860287,0.289328226611988,0.902120197918072
"93",1,0.939130434782609,0.49751393127239,0.270867828966592,0.926704356501496,0.56342271768605,0.607014190133078,0.285338938518129,0.309467989179441,0.909281462763195,1,0.00791266695128662,0.815048958671048,0.269618394906032,0.866701860526378
"94",1,0.947826086956522,0.320087567997877,0.62189539300672,0.811395632413258,0.593100331425128,0.440408793471068,0.104046242774566,0.260234445446348,0.909313345928702,1,0.00630676252996075,0.354781212057809,0.433100570434359,0.463723623359332
"95",1,0.956521739130435,0.414901486002388,0.670595110548358,0.713069504489524,0.448779752937632,0.536504668774355,0.297162375197057,0.243282236248873,0.909843517423694,1,0.0068931089211014,0.657167759688355,0.463530397646755,0.646574645830229
"96",1,0.965217391304348,0.72255207642298,0.521184377130612,0.859682961977608,0.520789394395903,0.721491066833321,0.227798213347346,0.392064923354373,0.917347903636321,1,0.00381117030238553,0.649648924425548,0.337934466615395,0.720923548889001
"97",1,0.973913043478261,0.548368050948653,0.379565598519528,0.898126593504046,0.109972883398614,0.945445187853834,0.394114555964267,0.24526600541028,0.904509919308263,1,0.00755390401140944,0.942295379797766,0.627019137746382,0.738131938442511
"98",1,0.982608695652174,0.547202136128433,0.34868997759813,0.622636071388981,0.205182283820427,0.624292331446217,0.107199159222281,0.170423805229937,0.904042603196697,1,0.0134632028781165,0.60424162202952,0.651801367840933,0.489632390556549
"99",1,0.991304347826087,0.436818362743797,0.538813674880686,0.575501607360603,0.350858692377222,0.73773987206823,0.0748817656332107,0.150676284941389,0.903574376137546,1,0.0030171708437866,0.341757307198775,0.620170098972082,0.347463695274156
"100",1,1,0.481018641369245,0.387454952761274,0.580002217049108,0.289846339258812,0.527240644070289,0.147136100893326,0.118665464382326,0.90321364089353,1,0.0134487758744631,0.588415440437898,0.574409321410182,0.525426796070754
